Fuente;País;Frecuencia;Código indicador;Indicador;Tema;Base de datos;Dimensiones disponibles;Número de series;Número de registros;Primer periodo;Último periodo;Último periodo con dato;Último valor disponible;Última actualización OIT;Archivo datos comprimidos
OIT - ILOSTAT;Venezuela;Anual;INJ_FATL_ECO_RT;Lesiones profesionales fatales por 100'000 trabajadores según actividad económica;Lesiones profesionales;Estadísticas de Seguridad y Salud en el Trabajo (OSH);actividad económica;3;30;1988;1997;1997;57.5;01/09/2026 07:11:04;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;INJ_FATL_SEX_MIG_NB;Casos de lesiones profesionales fatales según sexo y condición de migrante;Lesiones profesionales;Estadísticas de Seguridad y Salud en el Trabajo (OSH);sexo, situación de migrante;4;39;1976;2012;2012;320.0;31/08/2026 14:59:00;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;INJ_FATL_SEX_MIG_RT;Lesiones profesionales fatales por 100'000 trabajadores según sexo y condición de migrante;Lesiones profesionales;Estadísticas de Seguridad y Salud en el Trabajo (OSH);sexo, situación de migrante;1;10;1988;1997;1997;57.5;31/08/2026 15:13:47;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;INJ_NFTL_ECO_NB;Casos de lesiones profesionales no fatales según actividad económica;Lesiones profesionales;Estadísticas de Seguridad y Salud en el Trabajo (OSH);actividad económica;1;27;1976;2002;2002;2980.0;01/09/2026 07:11:04;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;INJ_NFTL_SEX_MIG_NB;Casos de lesiones profesionales no fatales según sexo y condición de migrante;Lesiones profesionales;Estadísticas de Seguridad y Salud en el Trabajo (OSH);sexo, situación de migrante;1;27;1976;2002;2002;2980.0;31/08/2026 15:07:44;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAC_XEES_ECO_NB;Costo de la mano de obra promedio por hora por asalariado según actividad económica - Discontinuado (moneda local);Costo de la mano de obra;Precios, Costos y Conversiones de Moneda (PRICES);actividad económica;26;26;2020;2020;2020;17410.7;19/05/2026 19:56:05;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAC_XEES_NOC_NB;Costo de la mano de obra promedio por hora por asalariado - Discontinuado (moneda local);Costo de la mano de obra;Precios, Costos y Conversiones de Moneda (PRICES);Costo de la mano de obra promedio por hora por asalariado - Discontinuado;1;1;2020;2020;2020;17410.7;15/05/2026 14:25:06;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAI_INDE_NOC_RT;Cantidad de inspectores por 10'000 personas ocupadas;Inspección del trabajo;Estadísticas de Seguridad y Salud en el Trabajo (OSH);Inspectores por 10'000 personas ocupadas;1;4;2009;2012;2012;0.14;11/01/2026 06:02:14;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAI_INSP_SEX_NB;Número de inspectores del trabajo según sexo;Inspección del trabajo;Estadísticas de Seguridad y Salud en el Trabajo (OSH);sexo;3;8;2009;2012;2012;168.0;04/02/2026 19:43:18;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAI_VDIN_NOC_RT;Visitas de inspección del trabajo por inspector;Inspección del trabajo;Estadísticas de Seguridad y Salud en el Trabajo (OSH);Visitas de inspección del trabajo por inspector;1;4;2009;2012;2012;112.35;06/02/2026 07:17:06;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAI_VIST_NOC_NB;Número de visitas de inspección del trabajo;Inspección del trabajo;Estadísticas de Seguridad y Salud en el Trabajo (OSH);Número de visitas de inspección del trabajo;1;4;2009;2012;2012;18874.0;06/02/2026 08:55:07;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
OIT - ILOSTAT;Venezuela;Anual;LAI_WOPL_NOC_NB;Número de lugares de trabajo registrados que pueden ser seleccionados para una inspección del trabajo;Inspección del trabajo;Estadísticas de Seguridad y Salud en el Trabajo (OSH);Número de lugares de trabajo registrados que pueden ser seleccionados para una inspección del trabajo;1;2;2011;2012;2012;353669.0;06/02/2026 09:02:56;assets/data/ilo/csv/ove_oit_ilostat_venezuela_anual.csv.gz
